site,pid,hab,method,secs,d_eff,area_ha,win_px,res,area_ratio,iou_orig,edge_pct,contrast,in_std,compact
northfieldfarm,8,CFPGM,grabcut2,2.84,15.0,44.97216584635368,1632384,0.7999471823784364,1.0346441880948756,0.9606859897817305,0.9139563643302413,0.3905095160007477,0.1185201033949852,1.1025489764220808
northfieldfarm,9,CFPGM,orig,0.0,4.0,0.07773633494230592,355062,0.3999735911892182,1.0,1.0,0.7971709691327167,0.10523295402526855,0.3890751302242279,44.07569346581153
northfieldfarm,9,CFPGM,grabcut2,0.73,4.0,0.07773633494230592,355062,0.3999735911892182,2.125617792421746,0.36088944678561824,0.8885809528477577,0.309518039226532,0.2895604372024536,19.29475371995353
northfieldfarm,10,CFPGM,orig,0.0,5.4317346095825165,1.652080424539921,338040,0.7999471823784364,1.0,1.0,0.8065595030727912,0.3701452612876892,0.205126091837883,19.76893215885872
northfieldfarm,10,CFPGM,grabcut2,0.68,5.4317346095825165,1.652080424539921,338040,0.7999471823784364,0.9687258388742849,0.7358123998772964,0.8738726841300338,0.3399641513824463,0.1965266317129135,4.1705721146429555
northfieldfarm,11,CFPGM,orig,0.0,4.0,0.04894044142450046,283566,0.3999735911892182,1.0,1.0,0.7637965374467157,0.06134700030088425,0.4499184489250183,56.29655942612242
northfieldfarm,11,CFPGM,grabcut2,0.53,4.0,0.04894044142450046,283566,0.3999735911892182,1.2249755461362895,0.27886056971514245,0.8805538279839986,0.6662893891334534,0.3551751375198364,13.965645035664446
northfieldfarm,12,"CFPGM, LMEAD",orig,0.0,15.0,13.612135474854012,754887,0.7999471823784364,1.0,1.0,0.8503287778602446,0.24179129302501678,0.1367831975221634,0.9210544066979071
northfieldfarm,12,"CFPGM, LMEAD",grabcut2,1.38,15.0,13.612135474854012,754887,0.7999471823784364,1.0363584284594038,0.9624186038092738,0.8454034763959238,0.5613365173339844,0.1485109180212021,0.20880712304677154
northfieldfarm,13,"CFPGM, LMEAD",orig,0.0,15.0,2.6537364174022167,544452,0.3999735911892182,1.0,1.0,0.7291452034909278,0.1441623866558075,0.11314135044813156,0.7871883539630221
northfieldfarm,13,"CFPGM, LMEAD",grabcut2,2.88,15.0,2.6537364174022167,544452,0.3999735911892182,0.9545109291923369,0.8466524277374341,0.8206604781990996,0.40525946021080017,0.05977237969636917,1.1580919385035011
northfieldfarm,14,"CFPGM, LMEAD",orig,0.0,15.0,5.763679955309966,1121637,0.3999735911892182,1.0,1.0,0.7242546569090204,0.5126701593399048,0.25392621755599976,2.1918380381754448
northfieldfarm,14,"CFPGM, LMEAD",grabcut2,3.74,15.0,5.763679955309966,1121637,0.3999735911892182,1.168205879822012,0.8518244558401317,0.8277715950456019,0.49816784262657166,0.2584538757801056,0.43228637410433535
northfieldfarm,15,GQSIG,orig,0.0,15.0,14.30329045797594,2381526,0.3999735911892182,1.0,1.0,0.8482153639983933,0.18266892433166504,0.13187827169895172,3.671934647804131
northfieldfarm,15,GQSIG,grabcut2,5.94,15.0,14.30329045797594,2381526,0.3999735911892182,1.0625365603773311,0.9155975692099932,0.8633291312662811,0.44667848944664,0.125915989279747,1.0497399868262607
northfieldfarm,16,GQSIG,orig,0.0,14.071814321277314,2.476337345676537,1217622,0.3999735911892182,1.0,1.0,0.643483939297783,0.21070043742656708,0.1367160975933075,1.4150653066279384
northfieldfarm,16,GQSIG,grabcut2,2.54,14.071814321277314,2.476337345676537,1217622,0.3999735911892182,0.999321604631179,0.8304851141358036,0.6821840860949118,0.24441885948181152,0.12936195731163025,0.6157622758816452
northfieldfarm,17,LFENS,orig,0.0,14.838103665900684,0.903935198150173,334650,0.3999735911892182,1.0,1.0,0.7873661294540425,0.22672326862812042,0.2409214824438095,1.5793272167979922
northfieldfarm,17,LFENS,grabcut2,0.98,14.838103665900684,0.903935198150173,334650,0.3999735911892182,1.1419445034331421,0.8429972287358772,0.9007861427479313,1.0430195331573486,0.22537541389465332,0.44840435852640653
northfieldfarm,18,LMEAD,orig,0.0,4.0,0.006844394880802918,75594,0.3999735911892182,1.0,1.0,0.8515930828245823,0.3814268112182617,0.1276213526725769,4.082119289794936
northfieldfarm,18,LMEAD,grabcut2,0.1,4.0,0.006844394880802918,75594,0.3999735911892182,3.060889929742389,0.306706857573474,0.9122448670983936,0.7326722145080566,0.11281365901231766,1.1096399532707701
northfieldfarm,19,LMEAD,orig,0.0,15.0,4.001258176666689,1949342,0.3999735911892182,1.0,1.0,0.8330412714104768,0.20273809134960175,0.1380237489938736,2.9597280802201325
northfieldfarm,19,LMEAD,grabcut2,5.65,15.0,4.001258176666689,1949342,0.3999735911892182,0.9010651143078756,0.8302661005662287,0.843646250456767,0.2966674864292145,0.07416979968547821,1.405341134715335
northfieldfarm,20,LMEAD,orig,0.0,15.0,1.4146818932834524,337545,0.3999735911892182,1.0,1.0,0.633415864315394,0.08105052262544632,0.12112273275852203,1.0246101196859878
northfieldfarm,20,LMEAD,grabcut2,2.7,15.0,1.4146818932834524,337545,0.3999735911892182,1.101354866435955,0.8125469461813855,0.794162451740147,0.17113080620765686,0.10540401935577393,0.9869562732139484
northfieldfarm,21,LMEAD,orig,0.0,4.0,0.05664444424824838,250125,0.3999735911892182,1.0,1.0,0.5840155572473382,0.3758190870285034,0.06075961887836456,14.243378308208241
northfieldfarm,21,LMEAD,grabcut2,0.58,4.0,0.05664444424824838,250125,0.3999735911892182,2.2850282485875706,0.4119718309859155,0.5491946591497923,0.2900952100753784,0.055335648357868195,6.809919107852895
northfieldfarm,22,LMEAD,orig,0.0,4.0,0.03780283687756876,139084,0.3999735911892182,1.0,1.0,0.763960203710012,0.15360692143440247,0.277845561504364,6.3643478669830715
northfieldfarm,22,LMEAD,grabcut2,0.23,4.0,0.03780283687756876,139084,0.3999735911892182,1.5486052409129332,0.4353725303499167,0.8399443679218564,0.42219334840774536,0.22460590302944183,1.3357895223695322
northfieldfarm,23,LMEAD,orig,0.0,4.0,0.09867124459015732,72828,0.3999735911892182,1.0,1.0,0.5062361022480161,0.22132787108421326,0.29363009333610535,1.2173506112212342
northfieldfarm,23,LMEAD,grabcut2,0.16,4.0,0.09867124459015732,72828,0.3999735911892182,0.6398311962343776,0.5955464308275427,0.7086525119863162,0.4874952435493469,0.1712140589952469,1.9777080948465116
northfieldfarm,24,LMEAD,orig,0.0,4.0,0.030709521713212,140986,0.3999735911892182,1.0,1.0,0.5809704209869888,0.27275994420051575,0.18346816301345825,12.537596428463111
northfieldfarm,24,LMEAD,grabcut2,0.23,4.0,0.030709521713212,140986,0.3999735911892182,1.9609375,0.3781818181818182,0.7606338079425439,0.6800469160079956,0.12516270577907562,1.2790731123704033
northfieldfarm,25,LMEAD,orig,0.0,4.0,0.034426316907634064,134211,0.3999735911892182,1.0,1.0,0.6965920639926007,0.10549651086330414,0.32556605339050293,15.6706067310067
northfieldfarm,25,LMEAD,grabcut2,0.28,4.0,0.034426316907634064,134211,0.3999735911892182,1.3462246777163904,0.35676251331203407,0.7842740043065937,0.061173368245363235,0.3148276209831238,1.8256280330963464
northfieldfarm,26,LMEAD,orig,0.0,4.0,0.028583290699928755,116948,0.3999735911892182,1.0,1.0,0.6947570268503126,0.1819406896829605,0.07506679743528366,7.351884319082368
northfieldfarm,26,LMEAD,grabcut2,0.17,4.0,0.028583290699928755,116948,0.3999735911892182,1.633575013943112,0.5163776493256262,0.8480888870941387,0.42375078797340393,0.07150140404701233,3.1038745849420444
northfieldfarm,27,LMEAD,orig,0.0,4.0,0.0771010490879712,231920,0.3999735911892182,1.0,1.0,0.7486343632537328,0.0929030030965805,0.14577430486679077,18.941423528680975
northfieldfarm,27,LMEAD,grabcut2,0.41,4.0,0.0771010490879712,231920,0.3999735911892182,1.154885654885655,0.44965034965034967,0.8016625404771328,0.1354464590549469,0.1338692009449005,6.145945045904626
