site,pid,hab,method,secs,area_ha,win_px,res,area_ratio,iou_orig,edge_pct,contrast,in_std,compact
millbrook,0,DWOOD,orig,0.0,0.042445998500073266,138351,0.2999328380672917,1.0,1.0,0.5770157028672663,0.24522404372692108,0.09958407282829285,2.780252670569697
millbrook,0,DWOOD,grabcut,0.62,0.042445998500073266,138351,0.2999328380672917,1.519711742263671,0.5483198749674394,0.8022714712927697,0.523277997970581,0.08700141310691833,2.0617002359618946
millbrook,0,DWOOD,grabcut2,0.66,0.042445998500073266,138351,0.2999328380672917,1.5002119542178889,0.5478283689804487,0.7932842537403211,0.5024720430374146,0.07481449842453003,2.0499125190026977
millbrook,0,DWOOD,superpixel,4.08,0.042445998500073266,138351,0.2999328380672917,0.9974565493853328,0.9974565493853328,0.5786789840399187,0.2464325726032257,0.09967688471078873,2.6651350856109786
millbrook,0,DWOOD,pixelclf,1.76,0.042445998500073266,138351,0.2999328380672917,0.8876642645188639,0.41679923639834554,0.5700370227879668,0.15048475563526154,0.06977351009845734,15.943160211427095
millbrook,0,DWOOD,watershed,0.07,0.042445998500073266,138351,0.2999328380672917,1.9813480288257737,0.46292251690067604,0.876334861218825,0.6852948665618896,0.15676382184028625,2.993510728675754
millbrook,0,DWOOD,randomwalker,0.1,0.042445998500073266,138351,0.2999328380672917,2.584781687155574,0.3843824179422117,0.5215388279868204,0.27548784017562866,0.2884255051612854,1.2347722060911805
millbrook,0,DWOOD,gac,1.24,0.042445998500073266,138351,0.2999328380672917,1.1275964391691395,0.8340946464461904,0.684205543848671,0.3317793905735016,0.10687040537595749,2.4052889101616413
millbrook,1,DWOOD,orig,0.0,0.6655653944364446,624016,0.2999328380672917,1.0,1.0,0.5354895180151353,0.23975500464439392,0.06322039663791656,3.242024896761471
millbrook,1,DWOOD,grabcut,2.82,0.6655653944364446,624016,0.2999328380672917,1.7055952847660634,0.5760623050996945,0.7836695091661801,0.6551924347877502,0.05862104147672653,2.1214831168220276
millbrook,1,DWOOD,grabcut2,3.23,0.6655653944364446,624016,0.2999328380672917,1.716504670623065,0.5724122820745563,0.7803359148282203,0.6666688323020935,0.05851101875305176,2.0965215238577475
millbrook,1,DWOOD,superpixel,12.6,0.6655653944364446,624016,0.2999328380672917,0.1051870276992957,0.09977534740438812,0.5058569355679604,0.15005454421043396,0.06306188553571701,8.845463968653148
millbrook,1,DWOOD,pixelclf,3.18,0.6655653944364446,624016,0.2999328380672917,1.4380517215740878,0.4905451419881649,0.5790828115006317,0.28382131457328796,0.04925181716680527,81.65987776018892
millbrook,1,DWOOD,watershed,0.42,0.6655653944364446,624016,0.2999328380672917,0.7423519392210671,0.5051090117127743,0.8387924228897711,0.1383436620235443,0.06322553753852844,4.158472832742598
millbrook,1,DWOOD,randomwalker,0.66,0.6655653944364446,624016,0.2999328380672917,0.5600962513349466,0.5314843076106429,0.538144357066439,0.06495746225118637,0.056390486657619476,1.1446925034234428
millbrook,1,DWOOD,gac,5.4,0.6655653944364446,624016,0.2999328380672917,0.9997161126356914,0.9628592659430483,0.581396281363399,0.2335868626832962,0.06297998130321503,3.3256608174346898
millbrook,2,DWOOD,orig,0.0,4.710843751410352,1707827,0.5998656761345834,1.0,1.0,0.5939403819610117,0.261170357465744,0.09399707615375519,8.040334468985264
millbrook,2,DWOOD,grabcut,3.56,4.710843751410352,1707827,0.5998656761345834,1.009881770311891,0.6379563771347426,0.7843679286040117,0.47670215368270874,0.06072349473834038,3.6503283444631087
millbrook,2,DWOOD,grabcut2,3.47,4.710843751410352,1707827,0.5998656761345834,1.0053497596429417,0.6414397958162346,0.7844036555127222,0.46996650099754333,0.06040153652429581,3.6697629477275733
millbrook,2,DWOOD,superpixel,23.21,4.710843751410352,1707827,0.5998656761345834,0.8755875182465016,0.6123236012929335,0.6721504942714532,0.2184675633907318,0.052965644747018814,51.31195554100733
millbrook,2,DWOOD,pixelclf,2.75,4.710843751410352,1707827,0.5998656761345834,1.0406046756899279,0.710727969348659,0.6178294269609683,0.23016619682312012,0.05335835739970207,27.239579493339086
millbrook,2,DWOOD,watershed,1.49,4.710843751410352,1707827,0.5998656761345834,1.1702599218935092,0.6736329667479991,0.8884352736187617,0.7735598683357239,0.09507999569177628,6.731436101340881
millbrook,2,DWOOD,randomwalker,0.3,4.710843751410352,1707827,0.5998656761345834,0.7356913035835747,0.6192418203726017,0.6339851429979042,0.3319600522518158,0.07895918190479279,3.604057676444907
millbrook,2,DWOOD,gac,7.75,4.710843751410352,1707827,0.5998656761345834,1.0080704945470664,0.9490249311999762,0.6595993426788876,0.3944564461708069,0.07179711014032364,8.905333409405078
millbrook,3,DWOOD,orig,0.0,0.4697749956899808,387810,0.2999328380672917,1.0,1.0,0.6004736190534679,0.27518513798713684,0.09935512393712997,4.224805256074933
millbrook,3,DWOOD,grabcut,3.35,0.4697749956899808,387810,0.2999328380672917,0.9598215140663002,0.5697631611240643,0.8807200347557661,0.6504900455474854,0.10436035692691803,1.0832977309300464
