site,pid,hab,method,secs,area_ha,win_px,res,area_ratio,iou_orig,edge_pct,contrast,in_std,compact
millbrook,15,DWOOD,sam2tile,3.74,0.9507631216995848,813400,0.2999328380672917,1.009469750721347,0.9235596689185518,0.6394187007850296,0.38425761461257935,0.10588760673999786,5.6070728241747085
millbrook,16,DWOOD,sam2tile,11.29,1.909376633348928,1907061,0.2999328380672917,0.976133831448129,0.9090069221002044,0.70678737170429,0.19126173853874207,0.11013823747634888,6.582622821844125
millbrook,17,DWOOD,sam2tile,2.41,0.7063007670300893,597536,0.2999328380672917,0.9775092013601457,0.915001726604509,0.6124944970786287,0.5894138813018799,0.10286004096269608,2.975159626568003
millbrook,18,DWOOD,sam2tile,4.46,2.10546882388957,722800,0.2999328380672917,0.9240760521256142,0.8921190069032743,0.6176446252911407,0.14128968119621277,0.3610309660434723,2.3384035756401387
millbrook,19,DWOOD,sam2tile,2.11,0.627208570999743,438600,0.2999328380672917,0.9926508583567779,0.9085222507870606,0.6638000191755272,0.2113761454820633,0.0476425439119339,2.8689602454550602
millbrook,20,DWOOD,sam2tile,1.11,0.15293272652650902,177472,0.2999328380672917,0.9617103870132926,0.939466185962668,0.4288944837894425,0.030239984393119812,0.1628095805644989,1.8288023304598624
millbrook,21,DWOOD,sam2tile,1.59,0.16836399749982714,189888,0.2999328380672917,0.9357268793075814,0.897705845380264,0.7305656201577745,0.14288541674613953,0.10663212835788727,1.7241149390738335
millbrook,22,DWOOD,sam2tile,1.17,0.14251329469988813,194032,0.2999328380672917,0.995265450413484,0.9623145216365555,0.4884378746086789,0.12102080881595612,0.07324079424142838,2.106365096769548
millbrook,23,DWOOD,sam2tile,1.26,0.34212717073778026,262013,0.2999328380672917,0.9887699550272203,0.9619895179284936,0.7293475961050221,0.45446187257766724,0.12511004507541656,0.8970372384999513
millbrook,24,DWOOD,sam2tile,3.79,1.125542833706879,788670,0.2999328380672917,0.8648512556548428,0.8543577434788828,0.7026499571839286,0.7180885076522827,0.053504519164562225,3.958391782717146
millbrook,25,LFENS,sam2tile,1.06,0.03553290042003457,133931,0.2999328380672917,1.0364926507856056,0.8697068403908795,0.644214785101887,0.6384598016738892,0.06588064134120941,2.2359712976850497
millbrook,26,LFENS,sam2tile,1.03,0.08784979422500878,124560,0.2999328380672917,0.7857654889912954,0.7824798119186344,0.6251693689058212,0.4457574486732483,0.32423627376556396,1.2850211174806592
millbrook,27,LFENS,sam2tile,2.19,0.12234381126594501,388145,0.2999328380672917,0.7398529411764706,0.7243842005538551,0.5465360909251588,0.1791163682937622,0.08981124311685562,4.342524115873633
millbrook,28,LFENS,sam2tile,1.07,0.028679951049975345,112554,0.2999328380672917,0.8520263901979265,0.7576028622540251,0.8106164192137043,0.125936359167099,0.15856724977493286,3.739701021777096
millbrook,29,"LFENS, RBEDS",sam2tile,13.58,6.641865169259671,2084076,0.2999328380672917,0.9265899970067139,0.8657518291067349,0.742892592419214,0.5173439979553223,0.15784238278865814,13.777034377510919
millbrook,30,"LFENS, RBEDS",sam2tile,1.28,0.04613304499999595,123728,0.2999328380672917,0.9231819068044453,0.8838808250572956,0.8528365077814449,1.1146252155303955,0.1255602091550827,2.2759661048866775
millbrook,31,"LFENS, RBEDS",sam2tile,1.19,0.028572394999998967,99160,0.2999328380672917,0.9654522613065326,0.944686140459913,0.7431396705297472,1.0424602031707764,0.07766634225845337,1.2758282718511662
