site,pid,hab,method,secs,area_ha,win_px,res,area_ratio,iou_orig,edge_pct,contrast,in_std,compact
blenheim,0,CFPGM,orig,0.0,9.973107939292593,760362,0.739286702025466,1.0,1.0,0.7149538795507272,0.408250093460083,0.17360474169254303,4.389621817293922
blenheim,0,CFPGM,grabcut,1.89,9.973107939292593,760362,0.739286702025466,1.1566538175128127,0.8333449699542448,0.8473072253978506,0.4781983494758606,0.18385344743728638,1.5401824408785292
blenheim,0,CFPGM,grabcut2,1.97,9.973107939292593,760362,0.739286702025466,1.0805116299443691,0.8191515337217709,0.8829172243541907,0.569210410118103,0.12428563833236694,3.209149781281597
blenheim,0,CFPGM,superpixel,62.26,9.973107939292593,760362,0.739286702025466,0.998193087739279,0.780461149654089,0.7331591427490375,0.2677217125892639,0.10542281717061996,12.91803634596525
blenheim,0,CFPGM,pixelclf,1.55,9.973107939292593,760362,0.739286702025466,0.9055532436812825,0.7588862888593507,0.5981927204557982,0.16026410460472107,0.08795122802257538,12.300234774222202
blenheim,0,CFPGM,watershed,0.36,9.973107939292593,760362,0.739286702025466,1.0587848788821237,0.8352654057352044,0.90263976242357,0.15141931176185608,0.13824883103370667,2.9978596706853353
blenheim,0,CFPGM,randomwalker,0.43,9.973107939292593,760362,0.739286702025466,1.0226959130929958,0.888265843360561,0.7981730472468825,0.1795206516981125,0.1622052937746048,1.8362061549837945
blenheim,0,CFPGM,gac,2.72,9.973107939292593,760362,0.739286702025466,1.0121720180472207,0.9667697807843809,0.7354868118057208,0.43253225088119507,0.17540565133094788,2.4343478434753436
blenheim,1,CFPGM,orig,0.0,0.6389918504871765,839120,0.369643351012733,1.0,1.0,0.602918321206896,0.08739082515239716,0.20464478433132172,27.466472989982847
blenheim,1,CFPGM,grabcut,4.06,0.6389918504871765,839120,0.369643351012733,1.2170434857008405,0.39948961680753964,0.74072107447924,0.5703814029693604,0.2934925854206085,3.540246436646244
blenheim,1,CFPGM,grabcut2,4.96,0.6389918504871765,839120,0.369643351012733,1.509892836516866,0.397736748064324,0.7401604116802482,0.5082753300666809,0.26699501276016235,2.933066038145161
blenheim,1,CFPGM,superpixel,17.75,0.6389918504871765,839120,0.369643351012733,0.3797565827468931,0.3125445111405026,0.7323964891287121,0.42763739824295044,0.14900249242782593,30.8853506179619
blenheim,1,CFPGM,pixelclf,2.96,0.6389918504871765,839120,0.369643351012733,1.1163183675215504,0.45457218465157306,0.6583860794698528,0.3324372172355652,0.1816890686750412,45.473199645632725
blenheim,1,CFPGM,watershed,0.4,0.6389918504871765,839120,0.369643351012733,1.1862420055185985,0.41738431029939954,0.7708012150800144,0.2507825493812561,0.24199649691581726,4.103109883401457
blenheim,1,CFPGM,randomwalker,0.59,0.6389918504871765,839120,0.369643351012733,1.5379991871831618,0.4621745184783546,0.4945648888671105,0.3239542841911316,0.22922372817993164,1.899265662350678
blenheim,1,CFPGM,gac,6.18,0.6389918504871765,839120,0.369643351012733,1.0129836794934868,0.8469403775954782,0.675427094076579,0.100300133228302,0.20739735662937164,29.00940618704399
blenheim,2,CFPGM,orig,0.0,14.202087085677366,2838384,0.369643351012733,1.0,1.0,0.6465454004774503,0.1685941070318222,0.14901870489120483,14.87988093900296
blenheim,2,CFPGM,grabcut,7.65,14.202087085677366,2838384,0.369643351012733,1.0936770605836115,0.8980222130351128,0.9022574293023721,1.230337142944336,0.1734762340784073,0.22933991568266493
