site,pid,hab,method,secs,area_ha,win_px,res,area_ratio,iou_orig,edge_pct,contrast,in_std,compact
blenheim,3,CFPGM,sam2iter,2.97,0.06374221129996696,111858,0.369643351012733,0.719828510182208,0.6417024759566196,0.5153525081764277,0.24887140095233917,0.0257205031812191,2.886425137512797
blenheim,3,CFPGM,sam2auto,3.18,0.06374221129996696,111858,0.369643351012733,0.4606645230439443,0.4606645230439443,0.5393150820827558,0.46761107444763184,0.02778969146311283,3.5585830691324203
blenheim,4,DWOOD,sam2,8.48,0.3400539643179929,3245300,0.369643351012733,1.975015063265716,0.31210360344399957,0.7347662538345203,0.37132853269577026,0.2608185112476349,35.10104684339409
blenheim,4,DWOOD,sam2mask,8.41,0.3400539643179929,3245300,0.369643351012733,1.1526812612974493,0.6630256012412723,0.8678882463586248,0.5335173606872559,0.3006722331047058,9.573267440826069
blenheim,4,DWOOD,sam2iter,8.52,0.3400539643179929,3245300,0.369643351012733,0.877083751757381,0.49674898305627624,0.8697304065009652,0.4846324026584625,0.2842518389225006,13.68814147199534
blenheim,4,DWOOD,sam2auto,5.8,0.3400539643179929,3245300,0.369643351012733,0.6039365334404498,0.6031637692215039,0.8396190354782683,0.15616372227668762,0.3186916708946228,24.103246026704205
blenheim,5,DWOOD,sam2,3.54,0.14986588339674325,920580,0.369643351012733,3.063713426305715,0.2949257893055273,0.8816863823395116,1.439550518989563,0.5211894512176514,5.702682792532737
blenheim,5,DWOOD,sam2mask,3.53,0.14986588339674325,920580,0.369643351012733,1.1135721447452374,0.6207450898161739,0.8563714006179945,0.22073706984519958,0.4089321494102478,3.962915092785018
blenheim,5,DWOOD,sam2iter,3.56,0.14986588339674325,920580,0.369643351012733,3.3220308084951236,0.286198665436988,0.884510945780809,1.5285638570785522,0.5060176849365234,2.9532464772932805
blenheim,5,DWOOD,sam2auto,4.71,0.14986588339674325,920580,0.369643351012733,0.9120408349284477,0.9120408349284477,0.8364939994262567,0.15744711458683014,0.39825117588043213,2.233990781256916
blenheim,6,DWOOD,sam2,3.79,0.2643623713413177,847740,0.369643351012733,1.6335779247622986,0.42979379997194556,0.8572863635351945,0.9084600210189819,0.30145347118377686,7.249167075420364
blenheim,6,DWOOD,sam2mask,3.82,0.2643623713413177,847740,0.369643351012733,1.31924348904506,0.6413838502047982,0.836500526783892,0.476856529712677,0.2936639189720154,5.91885575711145
