site,pid,hab,method,secs,area_ha,win_px,res,area_ratio,iou_orig,edge_pct,contrast,in_std,compact
hrwallingford,0,DWOOD,orig,0.0,3.037310075000029,944927,0.33600224309596755,1.0,1.0,0.6151854292217848,0.2709527611732483,0.1424415409564972,2.1674535210024573
hrwallingford,0,DWOOD,grabcut,6.75,3.037310075000029,944927,0.33600224309596755,1.1268584597085936,0.8595514016261854,0.7220175977244152,0.4493578374385834,0.1495146006345749,1.7417893453352324
hrwallingford,0,DWOOD,grabcut2,6.41,3.037310075000029,944927,0.33600224309596755,1.1297242045792448,0.8570780355157694,0.7112409256475272,0.4418157637119293,0.14833594858646393,1.7360223604888751
hrwallingford,0,DWOOD,superpixel,32.85,3.037310075000029,944927,0.33600224309596755,1.1479148082069581,0.841263418162353,0.641256258744482,0.6120907068252563,0.13863874971866608,3.7876325524246424
hrwallingford,0,DWOOD,pixelclf,3.29,3.037310075000029,944927,0.33600224309596755,1.1251263752601843,0.8398308657190943,0.5893456825222986,0.6234664916992188,0.13359269499778748,5.094153796906025
hrwallingford,0,DWOOD,watershed,0.51,3.037310075000029,944927,0.33600224309596755,0.9978850728516205,0.792193199474523,0.9064410801872195,0.38917267322540283,0.28024399280548096,2.946732391297861
hrwallingford,0,DWOOD,randomwalker,0.92,3.037310075000029,944927,0.33600224309596755,1.029965804341362,0.8768927287598546,0.696186340378238,0.32683074474334717,0.23376983404159546,1.5125712989054392
hrwallingford,0,DWOOD,gac,7.73,3.037310075000029,944927,0.33600224309596755,1.0085080285459411,0.9806940890996928,0.6868969230437583,0.33030861616134644,0.14745119214057922,2.2292945483779985
hrwallingford,1,DWOOD,orig,0.0,0.5829846044325725,314104,0.33600224309596755,1.0,1.0,0.537270773659421,0.08386354893445969,0.16538362205028534,3.156525766787435
hrwallingford,1,DWOOD,grabcut,8.26,0.5829846044325725,314104,0.33600224309596755,0.8006004842615012,0.4803796661995159,0.8052243638611533,0.0604349747300148,0.1499413102865219,1.097509090464272
hrwallingford,1,DWOOD,grabcut2,3.23,0.5829846044325725,314104,0.33600224309596755,0.3676319612590799,0.3224942401708281,0.7972045214863821,0.13624973595142365,0.1546815186738968,1.1207219975786296
hrwallingford,1,DWOOD,superpixel,4.88,0.5829846044325725,314104,0.33600224309596755,0.09999031476997579,0.09602022697444608,0.6008282312059333,0.17907634377479553,0.1548478603363037,2.642243377196677
